id,synagogue_id,entry_type,content,year,year_range_start,year_range_end,circa,source,source_url,created_at,created_by,approved,approved_by,approved_at
d44052df-6c22-4f2b-835b-8c7aefc57fb5,4b24d4cd-abec-41f0-b818-2ded50c9ee6e,general,Northeast Philadelphia's first ReformTemple,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
f920e9b5-f15f-4e02-b1a4-a23416c41d2f,4b754222-d738-4bd6-868e-92eaaa65ce73,general,Overseen by Rabbi Moses Varhaftig,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
0233d4bd-c578-43b1-a59d-8b5456bb611a,4c210a56-8fdc-457d-a0d1-8cc062260500,general,Minyan held in store belonging to Oscar Perry. Perry had moved in the late 1920's from the Southern New Jersey agricultural settlements to open a sewing machine store in the city.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
76ab2b1a-02c7-4052-b580-b2bc6aa3cd68,4c6b0e22-b88c-4a88-9db0-aeac65e7f663,general,"Combination of Chesed Shel Emeth & B'nai Moshe Gomel met first at 515 S. 9th St., then at 203 Pine St. and finally at 314 Catherine St. The building was given to the Central Talmud Torah as a free Hebrew school in 1903. [Gomel]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
f541697d-c38a-43d6-a157-33b799f73bfe,4cf45999-8fee-4c0c-b01a-5ab595ba1cac,general,"Services held in private homes until building purchased in 1923. Founded by Richard Eskowitz and David L. Pransky with Orthodox mission. First rabbi engaged in 1927. 2 storey buff stone corner row house. Interior remodeled as synagogue in 1922/23. Ladies' Balcony. Social Hall in basement. Old records, some in Yiddish, are held by Max Hodes (5804 Hazel St.) Subsequently, Mount Calvary Holy Church.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
4b1efe26-18d2-465a-a68e-f219a03c2c81,4de81e1d-8e88-4a98-92dc-4bc5d994ea49,ethnic_origin,"Met under aegis of Keneseth Israel. Formally organized in 1942 as Congregation Tikvah Chadoshoh. Met at Keneseth Israel & at 441 E. Loudon St. until purchase of chapel belonging to the old German Jewish Orphanage on Chew Ave. in 1951. Affiliated with the Conservative movement in the 1950's. Congregation disbanded in 1985, some joined the Oxford Circle Jewish Community Center & others Brith Israel of Feltonville. [German]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
2e875d10-c82d-4c4c-bcfd-6fdc2a3520c5,4e4303c2-b4b6-48c9-82cd-a15d2997bac1,general,Started as a Landsleit Shul. [Podolia],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
614da75e-6b58-456e-94ae-feb7be20129a,4e7c146e-6382-40d5-bc11-f66631ae0dcf,general,[Winitzer],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
735d9571-7c5d-4198-b48b-9651a4143e69,505f12e9-69a2-4008-ab47-b6b3da2fa23b,general,"Services in private homes until purchase of synagogue building. Grey brick row home with new façade, 1927",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
ebbea698-cec0-4b0e-b864-d9750311828d,50c60f81-31f4-49db-bea6-2856c8d1546c,general,"Services first held at home, 449 S. 60th St. Cong built 2 story red brick Shul in 1919. Moved to Wynnefield in late 60's. Records held by Louis Levy (5834 Pine St) and Esther Freedman (130 S 53rd St).",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
af8d0f22-3a8d-4e0d-873e-d491f30331c7,5115ecb6-ec08-4635-8e1a-828554d41d57,general,"Members previously belonged to Cong B'nai Menasha (""The White Shul"") on N. 31st and Cong Chevra Tehillim on W. Cumberland. Combined with Zichron Jacob Talmud Torah in 1924. Romanesque building erected in 1923; Expanded 1932. Records held by Isaac Wiknan (2509 N 32nd St), Nathan Hankin (2536 N 30th St), Hannah Goldstein (1500 Firth St), and Israel Weiss (2533 N Hollywood St). Subsequently, Faith Temple.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
1b2ae1ab-c81f-4202-94b0-a9d39bca2502,528f155d-2f18-4676-b6d0-6a18978e0026,general,"One of 4 congs established in SW Philadelphia's farming communities - known as, ""The Meadows."" Many of the families had ties to the Jersey agricultural colonies. Combined with local Talmud Torah, circa 1914.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
7e5ddaa6-984a-4cb6-99d5-9759d6140cbc,52eff962-db39-46ea-811e-1b986669321c,general,Orthodox group broke from Beth Emeth in 1954. Purchased row house on Large St. Membership had severely dwindled by the early 1980's.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
69c4d8f9-fb8e-4330-9915-9a8e1aa33a9b,533bb988-bc1f-4b78-bb0d-e81de389773a,general,Building dates to 1912,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
c08cff4a-ef88-4913-8755-79e34240d19c,541ffb89-add4-4ed0-8fad-261690249c5e,general,Formed from combination of Anshe Birz and Poale Zedek in 1890,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
a58d9d45-bddb-4654-bfaf-5ef91b6a794f,553f71b7-bde8-47d7-8ba9-68e5a9956f65,ethnic_origin,"Began as a beneficial association to distribute money to the Jewish poor of Palestine (through the Austrian Society of Jerusalem). Its founding President, A. Unterberger was previously active in the Hungarian Shul at 5th and Gaskill, but left to found own cong of Austrian Jews [Austrian]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
6906a93d-d32a-4124-befc-cdf62ccc2961,55bf4612-1ad8-4093-b444-e518d1032fd8,general,Rabbi Meyer Isaacson moved congregation from South Philadelphia to the Northwest. The rabbi moved to Staten Island in the 1970's.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
ce49ac3d-0561-4c65-95d6-f4be36e3266f,5657c58e-5302-4306-b523-e180a36c0894,general,"Store front Shul. Former members of Ziknai Israel at 5th & Christian Sts, and of Shomre Shabbas at 5th & Jackson Sts. Broke away from latter over procedural argument.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
afc0928c-8786-4f37-9130-c31d4769014b,565e5278-2d63-4e96-8525-55c0b8f73b08,general,"Started as a Landsleit Shul of the Kreminitzer Rebbe, a Hasidic congregation meeting in the Rebbe's home. The Shul closed when the Rebbe died. [Kremenitz, NE of Lvov]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
a1d975b6-2c14-403c-837c-12ace9fb5635,569d7c06-1c1e-412f-9a79-fe91d5b158a8,general,Combined with Suburban Jewish Community Center-B'nai Aaron in 1991,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
6fa01af1-82b0-4b19-bb3b-c1cd5bec94c9,570ce990-60ca-47bb-8fd4-684b7bf8cde0,general,Started as a Landsleit Shul of craftsmen. Rebuilt a colonial row house to serve as Shul.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
c0ed5a72-5c7a-4028-b672-2f52537f57a3,59223d0c-5fb2-4dad-a933-86807fc85b73,general,Other locations: 512 N. Marshall St (1911) & 534 N.7th (1919),null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
7152f754-b42c-4981-b2e1-2800a53678ba,5ba8af81-dcc4-449f-b94c-50e0eacb30a3,general,"Founded in 1907. Moved to its current location in 1961 and has merged with Beth Judah, Rodeph Zedek, and Beth Chaim.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
7538af45-5873-4c8d-bbb4-b17766311a5a,5cda47ba-e4a9-427d-93a2-df4696bafec7,general,"Founded by Reuben Manebsky. Met at member homes - 730 Passyunk Ave & 240 Monroe St - until use of its own synagogue at 620 Minister St. in 1888. This building was sold in the 90's to Anshe Zitomer. New Synagogue built at 6th & Kater built in 1904. Roman Baroque & East European elements. Subsequently The Antiquarian Delight, an indoor antiques market. Home to the Tolner Rebbe in 1910's. Philadelphia's Hasidim, according to M. Freeman, were generally followers of the Berditchev and Pizhiner Rebbes. [1901 lists a Barditchiefner [Berditchev] Verein. [Members from Berditch, Pizhin and Tolener.]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
9eeb57cd-3eda-498c-825f-e0c9f327fc39,5d35ed5a-660f-4186-9825-7c7a7663fa11,general,Storefront synagogue. Moved to the 500 Block (NW corner of Rorer & Wyoming Ave) in the early 1950's. Building dedicated in 1954.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
7381c49b-4aa1-4f0b-9d3b-46504a92a20f,5e3f1da5-9686-4adc-96e3-ccebb777a196,general,"Started as a Landsleit Shul founded by Michael Asch. Chartered as The Krakauer Beth Elohim Beneficial Society in 1882 Rented rooms for services at 510 S. 5th St. until purchase of Shul. By 1947 no longer viable and changed its name to The Krakauer Beneficial Society. The Society celebrated its centennial in 1976. Early records of the synagogue/ society were kept in German. Krakauer combined with Beth Elohim in 1882. [Krakow, Poland]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
a66a45f3-c210-451a-a9ee-18ae87368305,5f5929ae-895e-4315-b9fb-f682e29b2a13,general,"""Wynnefield's Reform Temple"" First pro-Zionist reform congregation in Philadelphia. In 1980's moved to Gladwyne, PA.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
e927806d-3c1a-430a-92bd-fdf1885b63ca,60b39c88-4fcb-4d2c-a2cb-7f937f64ad59,general,"For early history see, Beth Tikvah. Purchased a building on Welsh Rd near Dewees St., then expanded to a store at Welsh Rd & Roosevelt Boulevard. New synagogue built in the 1960's.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
90c41e1d-dc09-464c-bf3c-853f6402f9ff,619b09d0-d4dd-4e10-80b6-042501db9efe,general,Services in private chapel of Burd's home. Burd was also affiliated with Ohel Jacob,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
299d539a-7c60-4134-81f1-cc1398c14efb,628c0cf3-37df-424b-ae09-12f118d95c86,general,Held High Holiday services at Quaker City String Band Hall. A. Belier was early benefactor.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
c50fd6a0-25a1-4235-b78b-45422b12c7bf,62d01045-476d-4be3-baf4-6da25afdc7fb,general,Previously at 843 S.3rd.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
1f8573c4-8953-41ff-a7d8-05f836717ed8,637653b5-25fb-4669-ad57-ac537cae8ee0,general,Served Tioga commercial district. Large row house synagogue.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
9793c106-ed57-4a10-91b2-6bc503e4d090,66452b2c-4dd3-4e4e-9acd-d8de86747ced,general,"Started in rented space at 203 Pine St, then 515 S. 9th St.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
fc4b3e27-1ac0-43fc-b946-b40ebe115938,67972e51-54c0-438e-9b54-9ba463497d0a,general,Beth Abraham merged into Beth Ami in the 1960's.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
70fcf3eb-979c-438d-b909-baaa320186ae,68b0f488-6395-4fb5-8050-699e6eb7b8b8,general,"At 2nd & Vine Sts, 508 N. 2nd St & 926 New Market St. Moved to Logan (10th & Rockland) from 6th & Green in 1962. Moved to Northeast in 1978.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
39706762-115b-4adf-82ce-12a19d1945a2,6afd88ec-977e-4862-bf34-67c0d56c01fe,general,Founded in the Church of the Loving Shepard. Moved to current location in early 2000's.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
f94a6bd3-7bff-4125-b0ce-8e2382ce5e88,6b69a231-0b20-4bf5-a1cc-39bbbdfe0cf6,general,"Served commercial district at Torresdale & Longshore. Began with rented space in the Tacony Fire Hall, then the Tacony Trust Building.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
8cc97f6e-9c30-4c00-b49e-5ec93e3d9a28,6b6c719f-ed4f-41af-ab64-d3c7d299e5ba,general,"Most of congregation were shopkeepers on Cheltenham and Germantown Aves. By WWII seating mixed, and much of service in English. Children of founders tended to prefer the Germantown Jewish Center. Combined with B'nai Jeshurun in the '50's. Subsequently used by the Zion Baptist Educational Center.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
df70f34c-fe83-44ae-b43f-7e2fb174f7d3,6c5383bc-7138-4308-b7e4-21e6fd3e3e93,general,Zionists. Started in social hall. Drew a city-wide membership to its lectures on Zionism.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
965ec070-c7a0-4bf9-9343-665feac9e0e1,6ec4e897-6d9a-4a5c-b76c-b271c19fde02,general,"Started as a Landsleit Shul. High Holiday services held at Garrett Hall, 203 Pine St. [Hungary]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
61035677-c459-4933-8e74-d4d7c6ac7d06,6f05c0d3-ae82-4bc8-a075-98338df56705,general,"Named after principal benefactor of building fund, Samuel Israel. Three storey red brick building erected in 1922. Records held by Ida Sacks (418 Wolf St).",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
27a6d277-e5e0-4a0e-8997-7bba8fc698d4,6f359665-4e12-4b26-9c9d-18bf513c4176,general,"Broke from the Shomre Shabbas at 414 Christian St. Met on S. 5th St. until 1904; then at 324 Montrose St., the home of founding member, Julius Moskowitz.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
47acc2a9-046f-4937-9682-4456b9cacd74,6f7bbba6-e123-4109-8386-6b84fafd7b5a,general,Held services in private homes then in rented store (NW corner of 6th & Snyder) until 1912 construction of own Shul in a combined 2 red brick row homes. Records held by Benjamin Rosenfield (1914 S 6th St).,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
d2f8509e-c2a0-474f-95d0-07198699d7ea,6f909931-d8b1-429c-8c97-a61c896cc7cf,general,First met in rented space at 315 Catherine St. until moving to the SE corner of 5th & Dickinson Sts in 1910. Combined with the Kolker Synagogue (Raim Ahuvim Anshe Kolker) after WWII. Met at 5th & Dudley Sts. Building dates from 1927.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
621ab73b-552e-4226-ac59-4addaa31bae6,71042025-b35b-4ce9-b314-eaff8f76aec5,general,[Lubin],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
0cded8cc-c845-4119-9f18-409023edc3b0,735bfaa1-c74a-4c60-841e-3f63a2d76ffa,general,Origins as a beneficial society (Greater Rumanian brotherhood) with daily minyan. Rented hall for High Holidays until congregation acquired new building. Joined by Or Chudosh in 1892. [Rumanian],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
c816e9af-343e-4b3e-aa02-ee897c9bc55e,7381cc2f-6417-40b7-be3d-84a04ae67a35,general,Served businessmen at 60th & Girard.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
63d74e20-14d3-4228-b509-549e09ddf1dc,746a6df2-2bb5-4fc3-831a-6940e17ff63f,general,Functioned without rabbi. Had an active Ladies' Auxiliary. In 1950's moved to Wynnefield & N.E. After WWII supported by Kevy Kaiserman and Fredric Mann. Remodeled tan brick house; bimah in center.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
e94b04a2-e191-4770-ab39-d2ca4b121f1f,75053340-867a-45b0-a4fa-2756493c813d,general,"Moved into 324 Catherine St. in 1919. [Vohlynia, White Russia]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
2bc528b1-eae9-4719-8254-d8b85549f855,75731bf2-9e3f-4c0d-a5f9-adb0cad332cc,general,A break away from Beth Judah meeting in private homes. Rented Tankin's Hall at 4708 N. Broad St. for High Holidays. Purchased church in 1955. After 1982 combined with Beth Tefilah of Pennypack Creek,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
79ce23e3-811c-4f52-bcb0-dc8990d88bc3,762cb396-6e7a-4639-8ee8-d1bf09eb027a,general,"Cantor Bernie Diamond left Pennypack Community Center for this congregation in 1961. He objected to Pennypack's social, rather than religious focus. Morrell Park cong was chartered as Beth Torah. Built new synagogue in 1966. Sold in 1978.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
4639d47d-3cd9-49d3-8dd5-e9cac4279533,778a3faf-adac-496c-a34d-7eceb796cc19,general,"At intersection of Cambridge, Poplar & 42nd St.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
3aa72c09-f230-4bce-870b-14a2a9039645,779705e9-2c1d-4139-9c61-0470318141b7,general,"Founded by rabbi Novitsky, Harry Foreman & David Marsel.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
9d985797-60bd-4732-98dd-3f0d0357fb36,7a4ebfc7-3dbc-42a8-b535-ca0bf53b9746,general,"First held services at Caledonian Hall, 214 Pine St., and on the High Holy Days at Maennerchor Hall, Fairmount Ave. Cited by Morais Bernheimer. Beneficial purposes.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
4e8b638a-1eed-4e3d-b601-be20d69e93f4,7ac861af-d082-4e4f-a0b8-6774fb69fdab,general,Founded by Orthodox merchants who conducted services in Hebrew and Yiddish. In 1925 converted a house at 206 N. Church St into a stone Shul. Became Conservative and in 1988 built new Shul in the European Ashkenazic tradition at current location.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
8bfb211a-2991-4041-81f2-35e58e2056d4,7b098966-6689-4352-9d69-71e47f55ff2d,general,"Diminished, after David Wachtfogel's son immigrated to Israel in early 80's.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
5fda93e9-1d01-4079-bf0c-2423eb8b5b48,7b281196-1045-4123-afc7-34e72ee692de,general,Ner Talmid merged with Beth El Suburban.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
2c2851c0-fa0d-411b-ba38-bd40da0c4456,7d670312-b57e-438e-8a47-c203dc032c5a,ethnic_origin,[Sephardic],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
dd3f1be2-db2f-4ceb-b0b4-9ecb6abe1923,7fcff5d9-a511-496a-9cb9-aff38821efe1,general,"Began in Oak Lane above a five & dime on Ogontz, near 69th Ave. Leased a building at 6827 York Road in 1933 until building and dedication of synagogue on N. Broad in 1939. Chartered as The Liberal Congregation Temple Judea. Reform orientation. Rabbi Meir Lasker was an early Reform Zionist sympathizer. Combined with Keneseth Israel in 1982",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
3cf96492-fd11-4912-ad57-a764e630d8da,810ba7df-9d34-457d-9245-bed0a7e5e77f,general,"Founded to serve the gay and lesbian Jewish community. First at 8 Leticia St in Old City, in October 2006 moved to Rodeph Shalom",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
e579e338-b54f-41d1-8c15-070a5d40b63b,81b83067-e2fe-4f30-aa37-d0e1be3fb300,general,"Affiliated with the Jewish Education Center, a Labor Zionist org. Two branches of the JEC: 5th & Moore Sts and Marshall & Porter Sts. Herman Shlansky was an organizer who conducted services.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
8b2c926d-246f-4183-b3d4-47869d1231b6,81c5aebb-011a-4b03-83da-7020622f5739,general,"Before 1916 rented space at 625 S. 3rd St. & at 420 Catherine St. Devotional branch of the mutual aid society, the Independent Fastover Organization. Combined with Magidei Tehilim in 1960's, then with Shivtei Yeshurun in 1970's. Three storey brown & tan brick building; subsequently, The Prophetic Church of Christ. Records held by Jacob Goldstein (5859 Christian St) and Clara Kremmer (1642 S Orkney St). [Fastov, SW of Kiev]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
f0236504-2ed6-4341-a6dc-c65430dccc43,81f0d94a-7551-4f2b-a3e2-6909281e0b6b,general,"Started as a Landsleit Shul. Affiliate of Anshe Sode Loven Beneficial Association. [Belaya Tserkov, S. of Kiev]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
737b7a9c-c02c-4172-97ad-0d541872989c,824c6a07-3bd9-40a8-bd0b-3d6903a5a1e5,general,"Free congregation. Organized by Ben Markowitz, a tailor and met in a hall for the High Holidays.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
bf29a380-345b-49dd-b9ec-3fcc4171e206,828fb5ba-155a-4260-9a12-2d4293c61eac,general,"Organized by local merchants. Met at 964 E. Russell St. In 1937 added three- storey building, 3339 Jasper St., as community center.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
786e134b-0e1a-4948-a6de-ffd842370b66,82d874d1-9c47-4fcf-bd8f-b252b0dfe240,general,"Started as a Landsleit Shul. Met at home of Rabbi Grossman (503 Tasker) until 1930. ""A true South Philadelphia house Shul,"" possibly Hasidic. Changed name to Ohavas Achim Ostreicher in 1930 and moved to 1523 S.5 St. [Galicia]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
a718abe4-6190-4d20-a359-d0ff2b871b60,84bad1c0-6c4c-4a6e-a3b5-06302d956846,general,Rented space at 703 Master St. until purchase of building in 1922. Before charter known as Congregation Agudath Achim Machzikei Harov. 3 storey red brick home. Decorative transom with Magen David motif. Records held by Isadore Greenbaum (1447 N 8th St).,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
8acb94fc-4eae-46af-b148-e8ba98e1b1f7,859cb0e5-9c81-4745-b5a5-10dcecf03c59,general,Served businesses on South St. Combined with Poale Zedek in late 1890's.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
30089f02-c3ba-491b-ba17-bd5089f94472,85ab53fd-d112-430d-8e13-d784ac46bbb3,general,Non-payment of taxes closed this synagogue during the Depression.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
90b69d82-9a28-4013-a780-b0430040be51,85ab53fd-d112-430d-8e13-d784ac46bbb3,general,Former members of Emanu-El who wanted to keep a neighborhood synagogue in Oak Lane. Rented quarters at 5604 N.13th St. Combined with B'nai Joseph to build a synagogue at 5701 N.13th St.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
672d1c27-2ea2-47d0-916b-4db21856d68b,8650f041-07e0-4855-a763-416c5b82002c,ethnic_origin,Chartered as a beneficial association. Moved to Poplar & Fairmount (at 5th). [Hungarian/Czech],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
6c22c71f-6306-44ea-84d0-8f26c0f21957,891c5097-f77a-4427-b94c-571809b88eab,general,Some of founders came from Beth Israel.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
c60aa7a4-c4ed-4520-b051-32c861cb78cd,89738bcf-e82c-45c6-b7b3-d20f8a6caf6c,general,"Tolner Rebbe's Shul. Moved to Logan in the mid-1940's. Met at 4900 N. 8th St (at Rockland). Renamed the Tolner Synagogue. [Tolnoye, Kiev Province]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
851e7cdc-21a4-49a9-ba78-03bbca34286e,8abd3849-306f-4f6f-aa04-55e57a80ca50,general,"Center City Havurah Minyan members started this Shul. While no written records have been found, the Seltzer Chapel (room 100) has over 1,000 Yahrzeit plaques.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
0fa9670c-ecee-4ed1-a610-aabf35bf32c0,8afda564-081b-4edf-9c27-cf316d683efd,general,Combined with the Khelmer Shul after World War I.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
0ddad8c2-17d1-49f6-88d6-fcfd2f647d53,8b8a7bff-e15b-4086-ad83-0a973d4fe77d,general,"Combined with Poale Zedek in 1900 to form, Poale Zedek-Sharith Israel. [Pruchauer ]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
5185259e-5c3e-447b-83d0-eca2c8ec25fe,8da0adaf-5e2e-4a24-ad02-536ad561a60e,general,"Moved from red brick 3-storey building to 205 Vine St in 1933, then to 820 N.5th St. Founders were women.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
813bd86d-cece-4166-ab5c-5ce22639faf7,8e0bfe74-0d87-463d-978d-dfa236c3dcc0,general,House Synagogue for members of the Landsmenshaften,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
d499d4ec-9357-4fea-bbd0-e0623c623a11,8e39866a-2e58-47fb-a2ad-2fba8834eb5c,general,"Formed when Temple Brith Kodesh & Boulevard Park Congregation combined. Purchased a house on the corner of Wellington & Friendship Sts and became Ner Zedek. In late 60's Ezrath Israel at 69th & Ogontz combined with Ner Zedek. A new synagogue was built in 1969. In 1994, Beth Uziel joined the merger.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
7d16a797-40f0-4244-92d6-c0cf8607c28e,8ea20980-b028-4886-bab2-f0677c17847d,general,Started as a Landsleit Shul,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
5c77be5c-5382-4211-85b3-76eba110e756,8ed63d88-0116-484c-b3f9-9eb6518ebef5,general,Founded in SW Phl. Moved to Narberth then built current Shul in 1973.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
313eb43d-ca4f-40e0-9c33-72615a3ddfb7,8febc158-162d-4079-bc09-57397fdfa78b,general,"Founded in Coatesville as Kesher Israel, probably as a house Shul. In 1907 purchased a cemetery. In 1916 name was changed to Beth Israel. In 1923 built a new Shul and enlarged it after WWII. Opened current site in 1995. [Eastern European]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
59f0dd1d-24cd-4eab-a116-9fcbf42f3525,8fedc344-bffe-49c8-b28e-0f887f1666f6,general,"Merger of Conservative congregations, Tiferes Israel of Norristown and Beth Israel of Lansdale.",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
803dc34f-5b9e-449d-85be-3dadc4e82924,8ff132b8-1f71-43eb-be05-ffdf847e178c,general,First met at 4848 N. Front St.; Became Conservative in 1923. Synagogue built by end of 1920's. Combined with the Oxford Circle Jewish Community Center in 1990.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
e4cada01-6412-4017-bc57-f44fcf596c64,9043bb69-5cd1-4e12-82bd-362e69675995,general,B'nai Jacob & Anshe Rodeph Zedek combined to form Kesher Israel in 1894. Now located in a former church rebuilt in Moorish revivalist style. See history written by Harry Boonin.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
e8890ba9-a45c-4f4c-8b0b-7c9ab0a87423,91a75e7a-f93d-42d6-9ebc-4c602e76df65,general,Founded by 20 members in a house in Havertown. In 1953 purchased current site and broke ground. In 1959 dedicated new sanctuary.,null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
adfbfa9a-6526-4a51-ba89-08fd57835764,92abc694-bc15-408f-856d-a855a01f4057,general,"Founded by Yaacob Layzer Rustev. Started as a beneficial society. Continued to meet at Boslover Hall, 6700 Bustleton Ave into the 1990's. Combined with Lenas HaZedek in 1900. [Prushzvier, Shershow]",null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
de4209e0-f798-449e-ab13-27cabea83d5d,93f75b03-d3a3-4689-9f44-77ae276ea103,general,Established in the early 1890's near 3rd & Bainbridge Sts. Moved to Cedar St. in 1929 then to Wynnefield in 1958/1961. [Austro-Hungarian],null,null,null,false,null,null,2026-02-21 22:38:02.468692+00,null,true,null,null
